web-scraper-order,web-scraper-start-url,details,prix,adresse,image-lien-src
"1706121398-1","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=50","Vente Flash Hyundai Tucson 2009","2 650 000 FCFA","Dakar","media/annonces/pics/thumbs/f70fae3d36ef14a7e3988463a7eb20a9.jpeg"
"1706121398-2","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=50","Ford Fusion","4 600 000 FCFA","Colobane","media/annonces/pics/thumbs/390384f6fb6fba559b01056d6c7dc1b6.jpeg"
"1706121398-3","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=50","Océan Afrique","","Ouest Foire","media/annonces/pics/thumbs/8ce41b47ac18801afdeace732593f2e9.png"
"1706121398-4","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=50","Tricycle 150CC /170 Cm","1 270 000 FCFA","Sacré Coeur","media/annonces/pics/thumbs/50435817dac780a827cf0c829e5d51f6.jpg"
"1706121398-5","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=50","A vendre moto Yamaha 250 TTR","1 250 000 FCFA","Mbour","media/annonces/pics/thumbs/bbf11c796e23bb301c15147cb2a9a0c0.jpg"
"1706121398-6","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=50","Taxi R21 à vendre","1 400 000 FCFA","Ziguinchor","media/annonces/pics/thumbs/fbaeb8da0b22b8c03357d121064809eb.jpg"
"1706121398-7","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=50","MERCEDES MAYBACK GLS 600 2021","251 000 000 FCFA","Castors","media/annonces/pics/thumbs/984815994ed6f4716dcff9a375ae624c.jpeg"
"1706121398-8","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=50","Hyundai Tucson 2013","7 599 000 FCFA","Liberté 6","media/annonces/pics/thumbs/576db169f4b957423d7357476e8c7e94.jpeg"
"1706121398-9","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=50","Bache voiture","18 000 FCFA","Grand Dakar","media/annonces/pics/thumbs/5df5299a0f14c630a6c58a6ed31ee308.jpeg"
"1706121398-10","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=50","Toyota Coster 2016","","Liberté 2","media/annonces/pics/thumbs/ab3a7ab73cb63a0dd4005eea7d63f784.jpg"
"1706121398-11","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=50","Vends Kia Sorento CRDI 2017","12 000 000 FCFA","Almadies","media/annonces/pics/thumbs/4c452e83f1872b3c9d53cc44244051c3.jpeg"
"1706121398-12","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=50","Peugeot Boxer big Van à vendre","","Dakar","media/annonces/pics/thumbs/50f87b94ca50f89f2c703e3dc42dffaf.jpg"
"1706121398-13","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=50","VENTE FLASH TOYOTA PRADO LANDCRUISER 2016 VENANT","34 000 000 FCFA","Plateau","media/annonces/pics/thumbs/3837a92d8f4b79a3f471efa1eaf2866b.jpeg"
"1706121398-14","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=50","NISSAN JUKE 2015 VENANT","7 800 000 FCFA","Plateau","media/annonces/pics/thumbs/efb90e7a37a4d61abca8d445c375afb5.jpeg"
"1706121398-15","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=50","KIA SPORTAGE 2014 VENANT","7 200 000 FCFA","Dakar","media/annonces/pics/thumbs/1fb52a8947ff7dd6c8941dd9e2ee2eb2.jpeg"
"1706121398-16","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=50","Khilal Transport et Services","20 000 000 FCFA","Liberté 6","img/nophoto.png"
"1706121398-17","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=50","PEUGEOT 3008 2011","3 600 000 FCFA","Dakar","media/annonces/pics/thumbs/6007cf474b5320eec0fa00b14d8e42f5.jpeg"
"1706121398-18","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=50","Moteur de bateau","","Mbour","media/annonces/pics/thumbs/3f09c3faf5daf902ff53ef83f9416035.jpg"
"1706121398-19","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=50","Ford Explorer venant très propre à vendre","13 500 000 FCFA","Ouakam","media/annonces/pics/thumbs/fa934247a4d0e019ed03dd07b7f89af0.jpeg"
"1706121398-20","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=50","Hyundai Tucson 2016","13 000 000 FCFA","Liberté 6","media/annonces/pics/thumbs/3a89e15aea30f99db01bf38a6aaf9dda.jpeg"
"1706121398-21","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=50","Peugeot 3008 2020","17 000 000 FCFA","Liberté 6","media/annonces/pics/thumbs/fd693afd220ac7a03d35490bed1695a8.jpeg"
"1706121398-22","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=50","BMW X1 2018","19 500 000 FCFA","Colobane","media/annonces/pics/thumbs/710163edb241ec13701746b025c01093.jpeg"
"1706121398-23","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=50","Piaggio Liberty 50","275 000 FCFA","Guédiawaye","media/annonces/pics/thumbs/bd5c52c1166d7cf578dc87cd1f95c704.jpg"
"1706121398-24","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=50","Ford Escape titanium 2014","7 500 000 FCFA","Guédiawaye","media/annonces/pics/thumbs/d9c8b95cf68fcb211e429671b0ec1ff1.jpg"
"1706121398-25","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=50","Runner VXR 200","500 000 FCFA","Guédiawaye","media/annonces/pics/thumbs/25ab5080cb400002bff5303af035110d.jpg"
"1706121398-26","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=50","CHEVROLET CAMARO 2015","13 900 000 FCFA","Dakar","media/annonces/pics/thumbs/e40043d5bfdf755a084e215c4e596cd1.jpeg"
"1706121398-27","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=50","Ford Edge SEL","19 000 000 FCFA","Maristes","media/annonces/pics/thumbs/7c4a44fb4e7d0730df146cd724625084.png"
"1706121398-28","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=50","Renault Megane 3 2013","3 400 000 FCFA","Dakar","media/annonces/pics/thumbs/f8d677049357c381273b0d4083bd13d0.jpeg"
"1706121398-29","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=50","Kia optima hybride 2013","4 500 000 FCFA","Dieuppeul","media/annonces/pics/thumbs/9091a317de85c0785bfa1e85f5e76fde.jpeg"
"1706121398-30","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=50","Citroën c5 exclusive","3 800 000 FCFA","Mbao","media/annonces/pics/thumbs/63fbf4cfc278afcbfd71b309e6d4a205.jpeg"
"1706121398-31","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=50","SUZUKI GRAND VITARA 2010","2 950 000 FCFA","Dakar","media/annonces/pics/thumbs/3f577530b255a5d081a4ec553e931887.jpeg"
"1706121398-32","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=50","PEUGEOT 308 Break 2012","3 350 000 FCFA","Colobane","media/annonces/pics/thumbs/6948a3c99264791b39bd7fcbc31eb50b.jpeg"
"1706121398-33","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=50","Maybach Gls année 2021","100 000 000 FCFA","Dakar","media/annonces/pics/thumbs/84272d889b6cae4bb9adae950b2e3913.jpg"
"1706121398-34","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=50","Toyota Highlander","17 000 000 FCFA","Biscuiterie","media/annonces/pics/thumbs/2cccd53f4c931b4a7ddbe76a27c9c8c4.jpg"
"1706121398-35","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=50","Lecteur MP3 de voiture T10","10 500 FCFA","Grand Dakar","media/annonces/pics/thumbs/4e0b39399fa0412c3751766be9f2e107.jpeg"
"1706121398-36","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=50","Citroën Jumper","4 500 000 FCFA","Mamelles","media/annonces/pics/thumbs/32c62d0a7c4c5f41a7eda60f1b846039.jpg"
"1706121398-37","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=50","Typhoon nouveau modèle","275 000 FCFA","Guédiawaye","media/annonces/pics/thumbs/2513a7dd176ff4ed4b9c0a4cd59eee80.jpg"
"1706121398-38","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=50","Citroën C4 2011","3 100 000 FCFA","Grand Yoff","media/annonces/pics/thumbs/1bdba6175b757e5c2146e07092aad499.jpeg"
"1706121398-39","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=50","Ford Escape Titanium 2017","11 000 000 FCFA","Dakar","media/annonces/pics/thumbs/e96a5bbf3545ae4a8579af9220b9253e.jpeg"
"1706121398-40","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=50","FORD FUSION TITANIUM 2015","5 700 000 FCFA","Point E","media/annonces/pics/thumbs/e0ca0c5385ab473c225e93023c1cb1f6.jpg"
"1706121398-41","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=50","CITROEN DS7","17 500 000 FCFA","Point E","media/annonces/pics/thumbs/a674e3319c2c65299461f5b2e87b58c6.jpg"
"1706121398-42","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=50","RANGE ROVER EVOQUE","10 900 000 FCFA","Point E","media/annonces/pics/thumbs/d0dc233d9d30e56d45c4715aeda0c07e.jpg"
"1706121405-43","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","PEUGEOT 508","7 500 000 FCFA","Point E","media/annonces/pics/thumbs/5081b11dca45323a4b49df56fe3647e2.jpg"
"1706121405-44","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","CHEVROLET CRUZE 2012","6 560 000 FCFA","Point E","media/annonces/pics/thumbs/ae3fe4fd3b0a949ebe7fd248d17f7e74.jpg"
"1706121405-45","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","HYUNDAI AVANTE SPORT","11 000 000 FCFA","Point E","media/annonces/pics/thumbs/c19bb602dbd932c63982cb53ae9c2540.png"
"1706121405-46","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","FORD ESCAPE Ecoboost 4WD","8 500 000 FCFA","Point E","media/annonces/pics/thumbs/e89b464d7ebc85649a6411095787d564.jpg"
"1706121405-47","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","BMW X3","9 450 000 FCFA","Point E","media/annonces/pics/thumbs/f51b196701f10d8851feac2391c333df.png"
"1706121405-48","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","MERCEDES GLE","39 000 000 FCFA","Point E","media/annonces/pics/thumbs/5cc1b9f7817bb075b550dd1bfa016985.png"
"1706121405-49","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","FORD ESCAPE SEL 2013","8 500 000 FCFA","Point E","media/annonces/pics/thumbs/612acac95f0306f504cccaf1d02b9ede.jpg"
"1706121405-50","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","FORD Escape TITANIUM","9 000 000 FCFA","Point E","media/annonces/pics/thumbs/90445b4fdcacf3cdeb1111cc27cbc32d.jpg"
"1706121405-51","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","Honda SH 300","800 000 FCFA","Tivaouane","media/annonces/pics/thumbs/a4d61e2b36d8ea0da5f1343483c5e0c1.jpg"
"1706121405-52","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","BMW X6 2010","10 000 000 FCFA","Rufisque","media/annonces/pics/thumbs/fb4bc8a126a762651a8ac528f0837283.png"
"1706121405-53","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","Vends BMW X6 2015","15 000 000 FCFA","Rufisque","media/annonces/pics/thumbs/ef1be978d505a995e32f034b2c0fba30.jpg"
"1706121405-54","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","Ford Edge Titanium 2015 venant","14 000 000 FCFA","Dakar","media/annonces/pics/thumbs/1028cd8c0c299f9e3f61683e5008d3cb.jpeg"
"1706121405-55","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","Ford explorer 2016 Limited","10 500 000 FCFA","Liberté 6","media/annonces/pics/thumbs/1115001d47af193f2e6c20f845dcc1c6.jpg"
"1706121405-56","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","Fiat 147","1 800 000 FCFA","Nord Foire","media/annonces/pics/thumbs/0a102c74bd49dbab339394b417372d0e.jpeg"
"1706121405-57","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","Ford Focus à vendre","4 200 000 FCFA","Patte d'Oie","media/annonces/pics/thumbs/b6327b798d94c41343831e0bbd5959a9.jpg"
"1706121405-58","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","Hyundai Elantra Limited 2014","4 450 000 FCFA","Médina","media/annonces/pics/thumbs/8712c1342e7d911fe4e20d31557e2dd3.jpeg"
"1706121405-59","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","Moto Honda SH","650 000 FCFA","Thiès","media/annonces/pics/thumbs/068a8aa0a4211cc3ac6c2d4c15f008b4.jpg"
"1706121405-60","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","HYUNDAI SANTA FE","10 500 000 FCFA","Point E","media/annonces/pics/thumbs/58cf090d9e7241a42a975873bc2cd396.jpg"
"1706121405-61","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","BMW X3","9 450 000 FCFA","Point E","media/annonces/pics/thumbs/e6f6939e5bfe4687d07ea0ff0eddd199.jpg"
"1706121405-62","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","PEUGEOT 308 SW","5 700 000 FCFA","Point E","media/annonces/pics/thumbs/c3697c93ff674e61d0c1957c503cdf3a.jpg"
"1706121405-63","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","FORD FIESTA","6 500 000 FCFA","Point E","media/annonces/pics/thumbs/64aaebfabb921d35a505ee92e563bfb7.jpg"
"1706121405-64","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","FORD FOCUS 204","8 100 000 FCFA","Point E","media/annonces/pics/thumbs/abc426b659447e1afd63f387198803c4.jpg"
"1706121405-65","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","CHEVROLET CRUZE","6 500 000 FCFA","Point E","media/annonces/pics/thumbs/90d684a59269d3a50b99e72dee574a12.jpg"
"1706121405-66","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","GMC","8 500 000 FCFA","Point E","media/annonces/pics/thumbs/3e0421f6d233a1767ac2015abc2f63f3.png"
"1706121405-67","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","PEUGEOT 308","10 500 000 FCFA","Point E","media/annonces/pics/thumbs/18ae8bb0988ac264476533c2ed6417f5.jpg"
"1706121405-68","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","RANGER ROVER VOGUE","40 000 000 FCFA","Point E","media/annonces/pics/thumbs/2f6a474bd9bf909055bb4e3351f6e20e.jpg"
"1706121405-69","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","HYUNDAI SONATA","4 500 000 FCFA","Point E","media/annonces/pics/thumbs/314af487695c1f7d4f0445118fb82014.jpg"
"1706121405-70","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","PEUGEOT 308","5 000 000 FCFA","Point E","media/annonces/pics/thumbs/d7d4bbf29f3d42fcd9ef923494b12d34.jpg"
"1706121405-71","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","BMW X6","80 000 000 FCFA","Point E","media/annonces/pics/thumbs/83e9ae5b89adb30a1edc4e74a9969cb7.jpg"
"1706121405-72","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","FORD EDGE","8 500 000 FCFA","Point E","media/annonces/pics/thumbs/2084244471a15054457f4da5297c0476.png"
"1706121405-73","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","FORD ESCAPE","6 000 000 FCFA","Point E","media/annonces/pics/thumbs/4d04a2112a89647f2d8d419fde9b1ed2.png"
"1706121405-74","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","Jeep cherokee","7 000 000 FCFA","Fann","media/annonces/pics/thumbs/f07872596f508826e374db2419f9e588.jpg"
"1706121405-75","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","NISSAN QASHQAI","5 200 000 FCFA","Point E","media/annonces/pics/thumbs/6009c2b28a71134866114f65cce3c7a0.jpg"
"1706121405-76","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","FORD FOCUS TITANIUM 2013","4 500 000 FCFA","Point E","media/annonces/pics/thumbs/afc92e1a92bed180ddfdb7e20d9073a4.jpg"
"1706121405-77","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","HYUNDAY ELANTRA","5 650 000 FCFA","Point E","media/annonces/pics/thumbs/610707ca5c714591aeb5c3749b1eaf02.jpg"
"1706121405-78","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","FORD EDGE TITANIUM 2015","13 900 000 FCFA","Médina","media/annonces/pics/thumbs/b478aace47f8494df61748560b23177b.jpeg"
"1706121405-79","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","Peugeot Bipper 2011","1 700 000 FCFA","Rufisque","media/annonces/pics/thumbs/3aead17f0896ce04de5250464f8b7263.jpeg"
"1706121405-80","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","FORD EXPLORER LIMITED","10 500 000 FCFA","Point E","media/annonces/pics/thumbs/d2f9781cec72eb110671551d11e42792.jpg"
"1706121405-81","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","RANGER ROVER","5 500 000 FCFA","Point E","media/annonces/pics/thumbs/7a504416acfe678aac690200bc6a2705.jpg"
"1706121405-82","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","PEUGEOT 308","3 200 000 FCFA","Dakar","media/annonces/pics/thumbs/04ad03cd5611583d824dd0fd39916d06.jpg"
"1706121405-83","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","Hyundai Sonata 2013","4 500 000 FCFA","Bene Tally","media/annonces/pics/thumbs/e2b18751ce175d571931b4145173f21f.jpg"
"1706121405-84","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","Location de Bus","10 000 FCFA","Keur Massar","media/annonces/pics/thumbs/ce54f694993987cf8838f9c7993bbf9f.jpeg"
"1706121412-85","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","NISSAN JUKE","5 500 000 FCFA","Point E","media/annonces/pics/thumbs/6dd0c4dbc496a59af5429dc8a31a1c07.jpg"
"1706121412-86","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","Hyundai Grandeur année 2013","8 000 000 FCFA","Point E","media/annonces/pics/thumbs/938a9f1359cc26ca2d2b00bfba5eb419.jpg"
"1706121412-87","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","FORD ESCAPE","7 000 000 FCFA","Point E","media/annonces/pics/thumbs/bd484d4fcae8ebab99e426e4f169dc0c.jpg"
"1706121412-88","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","BMW X2","21 000 000 FCFA","Point E","media/annonces/pics/thumbs/c2bf9fb621ad3d20de7d6946f3f49ddf.jpg"
"1706121412-89","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","FORD ESCAPE","6 000 000 FCFA","Point E","media/annonces/pics/thumbs/415b095545d67fbf92a4471e15d49a45.png"
"1706121412-90","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","FORD EXPLORER","10 000 000 FCFA","Point E","media/annonces/pics/thumbs/0b3393c8b849ffbf51855bfbbc8cc60c.jpg"
"1706121412-91","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","TOYOTA C-HR","13 000 000 FCFA","Point E","media/annonces/pics/thumbs/eaf616d84742ed3f1cb0cb24aba18bb9.png"
"1706121412-92","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","NISSAN QASHQAI","5 000 000 FCFA","Point E","media/annonces/pics/thumbs/bba962fccf0baa9aaf76ea13b69dd348.jpg"
"1706121412-93","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","FORD ESCAPE","12 000 000 FCFA","Point E","media/annonces/pics/thumbs/7a090864b73ba02b10dbed404becf227.jpg"
"1706121412-94","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","FORD FOCUS","5 500 000 FCFA","Point E","media/annonces/pics/thumbs/d5d2148d1f5de88e0d14bde2a7dd2ce6.jpg"
"1706121412-95","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","Ford Escape Ecoboost 2014","5 700 000 FCFA","Mermoz","media/annonces/pics/thumbs/52ddef031f8dc105cd890d38aee1c2d0.jpg"
"1706121412-96","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","Vente d'une Ford F150 V8","10 000 000 FCFA","Ouest Foire","media/annonces/pics/thumbs/1472de2e78176889314d9257796f8dac.jpg"
"1706121412-97","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","XMAX 2012","950 000 FCFA","Grand Dakar","media/annonces/pics/thumbs/e300fdbb749b8dc05c59a436ffe75b06.jpg"
"1706121412-98","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","NISSAN ROGUE","6 500 000 FCFA","Point E","media/annonces/pics/thumbs/663e08c9e97f4d4ff7443dff0fd86485.jpg"
"1706121412-99","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","FORD ESCAPE TITANIUM","9 500 000 FCFA","Point E","media/annonces/pics/thumbs/4163d0e772a476b0a6bb4521423b0631.jpg"
"1706121412-100","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","KIA CARNAVAL","11 500 000 FCFA","Point E","media/annonces/pics/thumbs/873fa57c4c25fec0613027608be274c6.jpg"
"1706121412-101","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","NISSAN JUKE","7 500 000 FCFA","Point E","media/annonces/pics/thumbs/d0ac5acbd01742dd83eed15fe1d2abdf.jpg"
"1706121412-102","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","TOYOTA PRADO","16 000 000 FCFA","Point E","media/annonces/pics/thumbs/6e961ba99fe3ae30627716fad0a7c0f5.jpg"
"1706121412-103","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","PEUGEOT 3008","10 000 000 FCFA","Point E","media/annonces/pics/thumbs/dce6e721a114a3e5e345709f0898cfdb.jpg"
"1706121412-104","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","FORD FUSION SE","6 500 000 FCFA","Point E","media/annonces/pics/thumbs/d3bf15fac9ff411af9a2b7ee389ad461.jpg"
"1706121412-105","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","KIA SORENTO","6 000 000 FCFA","Point E","media/annonces/pics/thumbs/950e01fa7364955a6244272d99342882.jpg"
"1706121412-106","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","NISSAN JUKE 2012 en très bon état","4 200 000 FCFA","Almadies","media/annonces/pics/thumbs/0d74e9965694ec47f6d7800eac18d799.jpg"
"1706121412-107","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","Magesty 400 nouveau modèle","900 000 FCFA","Castors","media/annonces/pics/thumbs/7248ef86bc822634c51e8d48f4164c45.jpg"
"1706121412-108","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","Mitsubishi Lancer Glx 2008","1 300 000 FCFA","Dakar","media/annonces/pics/thumbs/2473c245153ea5d3191fd6dda8cbd065.jpg"
